date,bay_of_bengal_wave_height_m,swell_height_m,windspeed_10m_max_kmh,precipitation_sum_mm,monsoon_active_flag,cyclone_disruption_index,unit_wave
2024-10-22,1.04,0.88,16.6,0.0,0,0.0,meters
2024-10-23,2.98,2.62,24.6,39.2,1,0.0,meters
2024-10-24,4.18,3.78,44.9,99.1,1,0.0,meters
2024-10-25,2.02,1.26,29.7,46.1,1,0.0,meters
2024-10-26,1.58,1.2,14.3,7.0,0,0.0,meters
2024-10-27,1.18,1.14,13.9,3.2,0,0.0,meters
2024-10-28,1.08,1.02,10.0,7.0,0,0.0,meters
2024-10-29,0.88,0.82,10.0,2.2,0,0.0,meters
2024-10-30,0.76,0.72,11.5,0.8,0,0.0,meters
2024-10-31,0.86,0.82,12.4,0.0,0,0.0,meters
2024-11-01,0.94,0.94,17.1,4.0,0,0.0,meters
2024-11-02,0.86,0.86,10.1,0.0,0,0.0,meters
2024-11-03,0.72,0.7,8.3,0.0,0,0.0,meters
2024-11-04,0.7,0.66,9.5,0.0,0,0.0,meters
2024-11-05,0.66,0.52,12.2,1.5,0,0.0,meters
2024-11-06,0.62,0.48,14.8,1.6,0,0.0,meters
2024-11-07,0.72,0.58,13.2,0.9,0,0.0,meters
2024-11-08,0.8,0.54,14.3,0.4,0,0.0,meters
2024-11-09,1.04,0.84,13.4,0.0,0,0.0,meters
2024-11-10,1.36,1.16,19.5,0.0,0,0.0,meters
2024-11-11,1.3,1.02,19.5,0.5,0,0.0,meters
2024-11-12,1.12,0.84,16.3,3.5,0,0.0,meters
2024-11-13,1.16,0.92,16.8,0.0,0,0.0,meters
2024-11-14,1.12,0.94,15.6,0.0,0,0.0,meters
2024-11-15,0.96,0.8,10.2,0.0,0,0.0,meters
2024-11-16,0.86,0.7,14.8,0.0,0,0.0,meters
2024-11-17,0.72,0.64,10.5,0.0,0,0.0,meters
2024-11-18,0.72,0.64,11.2,0.0,0,0.0,meters
2024-11-19,0.66,0.6,12.2,0.0,0,0.0,meters
2024-11-20,0.7,0.66,8.9,0.0,0,0.0,meters
2024-11-21,0.72,0.7,7.8,0.0,0,0.0,meters
2024-11-22,0.76,0.7,11.7,0.0,0,0.0,meters
2024-11-23,0.78,0.68,12.3,0.0,0,0.0,meters
2024-11-24,0.8,0.76,13.2,0.0,0,0.0,meters
2024-11-25,0.78,0.7,14.8,0.0,0,0.0,meters
2024-11-26,0.72,0.58,12.0,0.0,0,0.0,meters
2024-11-27,0.92,0.64,17.9,0.0,0,0.0,meters
2024-11-28,1.34,1.0,22.4,0.0,0,0.0,meters
2024-11-29,1.9,1.68,21.7,9.8,0,0.0,meters
2024-11-30,1.78,1.62,18.5,0.6,0,0.0,meters
2024-12-01,1.78,1.64,18.5,0.0,0,0.0,meters
2024-12-02,1.44,1.34,16.9,11.1,1,0.0,meters
2024-12-03,1.3,1.04,14.5,0.0,0,0.0,meters
2024-12-04,1.12,1.06,14.6,0.0,0,0.0,meters
2024-12-05,0.98,0.92,12.5,0.0,0,0.0,meters
2024-12-06,0.74,0.66,11.1,1.2,0,0.0,meters
2024-12-07,0.88,0.88,11.4,0.4,0,0.0,meters
2024-12-08,0.82,0.82,13.7,0.0,0,0.0,meters
2024-12-09,0.7,0.66,12.2,0.0,0,0.0,meters
2024-12-10,0.72,0.62,11.7,1.1,0,0.0,meters
2024-12-11,0.98,0.7,16.6,0.0,0,0.0,meters
2024-12-12,1.04,0.94,12.0,0.0,0,0.0,meters
2024-12-13,1.1,0.92,14.8,0.0,0,0.0,meters
2024-12-14,1.14,0.78,20.5,0.0,0,0.0,meters
2024-12-15,1.04,0.7,15.9,0.0,0,0.0,meters
2024-12-16,0.88,0.56,13.9,0.0,0,0.0,meters
2024-12-17,0.98,0.72,14.3,0.0,0,0.0,meters
2024-12-18,1.04,0.74,15.7,0.0,0,0.0,meters
2024-12-19,1.32,0.86,19.8,0.0,0,0.0,meters
2024-12-20,1.24,0.9,14.8,4.7,0,0.0,meters
2024-12-21,1.68,0.94,17.7,50.5,1,0.0,meters
2024-12-22,1.7,1.04,17.3,0.0,0,0.0,meters
2024-12-23,1.32,0.76,17.5,0.0,0,0.0,meters
2024-12-24,1.16,0.86,16.7,6.5,0,0.0,meters
2024-12-25,1.14,0.82,13.4,15.5,1,0.0,meters
2024-12-26,0.9,0.76,13.8,0.1,0,0.0,meters
2024-12-27,0.96,0.66,18.0,0.0,0,0.0,meters
2024-12-28,0.76,0.6,10.3,0.0,0,0.0,meters
2024-12-29,0.6,0.52,10.3,0.0,0,0.0,meters
2024-12-30,0.64,0.58,12.8,0.0,0,0.0,meters
2024-12-31,0.88,0.72,13.4,0.0,0,0.0,meters
2025-01-01,1.02,0.8,14.5,0.0,0,0.0,meters
2025-01-02,0.84,0.64,15.7,0.0,0,0.0,meters
2025-01-03,0.7,0.58,13.4,0.0,0,0.0,meters
2025-01-04,0.66,0.58,12.5,0.0,0,0.0,meters
2025-01-05,0.78,0.76,13.3,0.0,0,0.0,meters
2025-01-06,0.66,0.64,9.5,0.0,0,0.0,meters
2025-01-07,0.72,0.68,10.5,0.0,0,0.0,meters
2025-01-08,0.68,0.58,14.5,0.0,0,0.0,meters
2025-01-09,0.6,0.52,13.4,0.0,0,0.0,meters
2025-01-10,0.74,0.52,14.9,0.0,0,0.0,meters
2025-01-11,0.7,0.56,14.3,0.0,0,0.0,meters
2025-01-12,0.62,0.48,10.2,0.0,0,0.0,meters
2025-01-13,0.66,0.48,9.6,0.0,0,0.0,meters
2025-01-14,0.72,0.56,16.4,0.0,0,0.0,meters
2025-01-15,0.78,0.48,14.4,0.0,0,0.0,meters
2025-01-16,0.9,0.78,15.0,0.0,0,0.0,meters
2025-01-17,0.96,0.9,14.1,0.0,0,0.0,meters
2025-01-18,0.92,0.88,14.0,0.0,0,0.0,meters
2025-01-19,0.76,0.72,11.1,0.0,0,0.0,meters
2025-01-20,0.86,0.84,11.4,0.0,0,0.0,meters
2025-01-21,0.94,0.94,10.8,0.0,0,0.0,meters
2025-01-22,0.94,0.94,11.9,0.0,0,0.0,meters
2025-01-23,0.84,0.82,11.7,0.0,0,0.0,meters
2025-01-24,0.76,0.74,12.7,0.0,0,0.0,meters
2025-01-25,0.62,0.56,13.8,0.0,0,0.0,meters
2025-01-26,0.66,0.56,14.4,0.5,0,0.0,meters
2025-01-27,0.66,0.62,14.6,0.5,0,0.0,meters
2025-01-28,0.9,0.9,14.0,0.2,0,0.0,meters
2025-01-29,0.8,0.76,16.3,0.2,0,0.0,meters
2025-01-30,0.84,0.72,22.9,0.0,0,0.0,meters
2025-01-31,0.82,0.68,18.6,0.0,0,0.0,meters
2025-02-01,0.64,0.56,15.6,0.0,0,0.0,meters
2025-02-02,0.66,0.52,15.4,0.0,0,0.0,meters
2025-02-03,0.76,0.66,17.7,0.0,0,0.0,meters
2025-02-04,0.66,0.58,14.2,0.0,0,0.0,meters
2025-02-05,0.62,0.5,16.6,0.3,0,0.0,meters
2025-02-06,0.6,0.48,15.2,0.1,0,0.0,meters
2025-02-07,0.66,0.6,15.3,0.0,0,0.0,meters
2025-02-08,0.76,0.7,17.3,0.0,0,0.0,meters
2025-02-09,0.74,0.7,13.0,0.0,0,0.0,meters
2025-02-10,0.72,0.68,17.8,0.1,0,0.0,meters
2025-02-11,0.88,0.56,21.2,0.0,0,0.0,meters
2025-02-12,0.86,0.54,16.5,0.0,0,0.0,meters
2025-02-13,0.92,0.6,13.8,0.0,0,0.0,meters
2025-02-14,0.9,0.64,17.5,0.0,0,0.0,meters
2025-02-15,0.68,0.58,16.2,0.0,0,0.0,meters
2025-02-16,0.76,0.62,20.5,0.0,0,0.0,meters
2025-02-17,0.8,0.62,18.9,0.0,0,0.0,meters
2025-02-18,0.78,0.58,19.5,1.8,0,0.0,meters
2025-02-19,0.84,0.64,17.2,3.2,0,0.0,meters
2025-02-20,0.92,0.86,18.7,0.8,0,0.0,meters
2025-02-21,1.08,1.08,13.4,1.1,0,0.0,meters
2025-02-22,1.1,1.06,16.2,1.1,0,0.0,meters
2025-02-23,1.0,0.88,13.9,4.0,0,0.0,meters
2025-02-24,0.72,0.68,14.0,0.4,0,0.0,meters
2025-02-25,0.72,0.68,13.5,0.2,0,0.0,meters
2025-02-26,0.7,0.64,13.5,0.1,0,0.0,meters
2025-02-27,0.82,0.72,19.0,0.0,0,0.0,meters
2025-02-28,0.84,0.78,15.5,0.1,0,0.0,meters
2025-03-01,0.82,0.76,19.4,0.0,0,0.0,meters
2025-03-02,1.02,0.76,15.7,0.0,0,0.0,meters
2025-03-03,0.9,0.7,12.6,0.0,0,0.0,meters
2025-03-04,0.64,0.56,19.0,0.0,0,0.0,meters
2025-03-05,0.72,0.56,13.8,0.1,0,0.0,meters
2025-03-06,0.86,0.64,16.0,0.0,0,0.0,meters
2025-03-07,0.7,0.6,16.7,0.0,0,0.0,meters
2025-03-08,0.8,0.52,20.0,0.0,0,0.0,meters
2025-03-09,0.8,0.56,15.6,0.0,0,0.0,meters
2025-03-10,0.58,0.52,12.2,0.0,0,0.0,meters
2025-03-11,0.7,0.56,17.3,0.0,0,0.0,meters
2025-03-12,1.12,0.8,21.7,0.0,0,0.0,meters
2025-03-13,1.34,0.9,22.1,0.0,0,0.0,meters
2025-03-14,1.56,0.92,21.7,0.0,0,0.0,meters
2025-03-15,1.24,0.76,20.8,0.0,0,0.0,meters
2025-03-16,1.04,0.66,18.6,0.0,0,0.0,meters
2025-03-17,1.06,0.66,21.7,0.0,0,0.0,meters
2025-03-18,1.14,0.72,14.6,0.0,0,0.0,meters
2025-03-19,1.02,0.74,18.9,0.0,0,0.0,meters
2025-03-20,1.12,0.84,20.2,0.0,0,0.0,meters
2025-03-21,1.08,0.8,22.7,0.2,0,0.0,meters
2025-03-22,0.94,0.76,11.3,7.9,0,0.0,meters
2025-03-23,0.76,0.64,17.4,15.9,1,0.0,meters
2025-03-24,0.66,0.62,12.4,7.9,0,0.0,meters
2025-03-25,0.78,0.68,12.5,0.0,0,0.0,meters
2025-03-26,1.08,0.7,20.1,0.0,0,0.0,meters
2025-03-27,1.08,0.82,16.4,0.0,0,0.0,meters
2025-03-28,1.06,0.82,16.0,0.0,0,0.0,meters
2025-03-29,1.1,0.8,17.5,0.2,0,0.0,meters
2025-03-30,0.98,0.76,17.3,0.0,0,0.0,meters
2025-03-31,1.1,0.7,20.1,0.0,0,0.0,meters
2025-04-01,1.16,0.76,21.0,0.0,0,0.0,meters
2025-04-02,1.06,0.66,19.9,0.0,0,0.0,meters
2025-04-03,0.78,0.66,17.3,0.0,0,0.0,meters
2025-04-04,0.76,0.66,16.0,1.6,0,0.0,meters
2025-04-05,0.88,0.58,20.0,0.0,0,0.0,meters
2025-04-06,1.1,0.7,21.1,0.0,0,0.0,meters
2025-04-07,1.14,0.84,21.1,0.1,0,0.0,meters
2025-04-08,1.86,1.38,18.3,5.2,0,0.0,meters
2025-04-09,2.04,1.8,20.6,2.0,0,0.0,meters
2025-04-10,1.7,1.52,16.1,0.2,0,0.0,meters
2025-04-11,1.54,1.3,13.9,0.5,0,0.0,meters
2025-04-12,1.26,1.12,20.1,18.2,1,0.0,meters
2025-04-13,1.26,1.06,16.7,0.0,0,0.0,meters
2025-04-14,1.26,1.1,14.8,0.0,0,0.0,meters
2025-04-15,1.24,1.24,13.9,5.6,0,0.0,meters
2025-04-16,1.22,1.14,20.2,4.9,0,0.0,meters
2025-04-17,1.38,1.06,21.3,1.9,0,0.0,meters
2025-04-18,1.26,0.8,26.2,2.3,0,0.0,meters
2025-04-19,1.44,0.84,24.3,0.0,0,0.0,meters
2025-04-20,1.38,0.96,24.3,0.5,0,0.0,meters
2025-04-21,1.48,0.9,23.6,0.0,0,0.0,meters
2025-04-22,1.56,0.94,25.7,0.0,0,0.0,meters
2025-04-23,1.64,1.04,22.8,0.0,0,0.0,meters
2025-04-24,1.96,1.18,28.6,0.0,0,0.0,meters
2025-04-25,1.8,1.2,26.6,0.0,0,0.0,meters
2025-04-26,1.7,0.98,28.0,0.0,0,0.0,meters
2025-04-27,1.32,0.94,23.0,0.0,0,0.0,meters
2025-04-28,1.1,0.86,20.4,17.4,1,0.0,meters
2025-04-29,1.14,1.04,15.8,2.2,0,0.0,meters
2025-04-30,1.26,1.24,13.5,0.0,0,0.0,meters
2025-05-01,1.22,1.22,12.5,2.9,0,0.0,meters
2025-05-02,1.1,1.1,14.4,2.2,0,0.0,meters
2025-05-03,0.96,0.94,16.8,13.3,1,0.0,meters
2025-05-04,1.02,0.88,17.0,0.0,0,0.0,meters
2025-05-05,1.0,0.84,15.1,2.1,0,0.0,meters
2025-05-06,1.0,0.82,16.6,0.9,0,0.0,meters
2025-05-07,0.98,0.72,16.5,0.0,0,0.0,meters
2025-05-08,1.12,0.96,17.7,0.0,0,0.0,meters
2025-05-09,1.2,1.14,15.7,0.0,0,0.0,meters
2025-05-10,1.46,1.32,18.2,0.2,0,0.0,meters
2025-05-11,1.42,1.3,19.7,0.0,0,0.0,meters
2025-05-12,1.16,0.86,19.6,0.0,0,0.0,meters
2025-05-13,1.12,0.84,22.8,0.0,0,0.0,meters
2025-05-14,1.18,0.86,20.5,0.0,0,0.0,meters
2025-05-15,1.18,0.96,23.9,1.3,0,0.0,meters
2025-05-16,1.14,0.96,22.3,0.7,0,0.0,meters
2025-05-17,1.08,1.02,24.3,0.0,0,0.0,meters
2025-05-18,1.16,0.98,22.4,0.0,0,0.0,meters
2025-05-19,1.16,0.86,18.1,0.5,0,0.0,meters
2025-05-20,1.32,1.02,22.7,0.6,0,0.0,meters
2025-05-21,1.34,1.08,18.0,1.1,0,0.0,meters
2025-05-22,1.2,1.18,13.3,4.9,0,0.0,meters
2025-05-23,1.08,1.04,12.6,10.2,1,0.0,meters
2025-05-24,1.14,1.06,11.9,29.9,1,0.0,meters
2025-05-25,1.32,1.2,13.3,10.8,1,0.0,meters
2025-05-26,1.46,1.22,12.2,5.3,0,0.0,meters
2025-05-27,1.78,1.62,18.2,23.2,1,0.0,meters
2025-05-28,1.88,1.8,17.4,43.1,1,0.0,meters
2025-05-29,2.64,2.46,24.4,31.4,1,0.0,meters
2025-05-30,2.78,2.54,22.8,7.5,0,0.0,meters
2025-05-31,2.38,2.12,19.5,3.8,0,0.0,meters
2025-06-01,2.0,1.72,17.4,0.5,1,0.0,meters
2025-06-02,2.0,1.7,21.3,0.0,1,0.0,meters
2025-06-03,2.1,1.82,17.5,0.6,1,0.0,meters
2025-06-04,1.74,1.4,16.4,1.4,1,0.0,meters
2025-06-05,1.5,1.16,21.0,9.2,1,0.0,meters
2025-06-06,1.46,1.36,16.9,5.9,1,0.0,meters
2025-06-07,1.32,1.28,16.6,0.9,1,0.0,meters
2025-06-08,1.24,1.14,14.9,0.4,1,0.0,meters
2025-06-09,1.24,1.14,13.3,1.5,1,0.0,meters
2025-06-10,1.26,1.18,16.4,4.8,1,0.0,meters
2025-06-11,1.42,1.16,20.6,2.7,1,0.0,meters
2025-06-12,1.36,1.36,19.3,4.9,1,0.0,meters
2025-06-13,1.3,1.28,12.3,3.0,1,0.0,meters
2025-06-14,1.7,1.34,21.2,3.6,1,0.0,meters
2025-06-15,1.9,1.9,14.7,15.3,1,0.0,meters
2025-06-16,2.3,2.22,12.8,19.8,1,0.0,meters
2025-06-17,2.54,2.42,20.4,12.2,1,0.0,meters
2025-06-18,2.3,1.82,24.0,10.0,1,0.0,meters
2025-06-19,2.4,2.02,29.8,11.9,1,0.0,meters
2025-06-20,2.28,2.02,20.8,21.3,1,0.0,meters
2025-06-21,1.74,1.56,16.3,3.0,1,0.0,meters
2025-06-22,1.42,1.16,13.7,12.8,1,0.0,meters
2025-06-23,1.68,1.4,14.5,9.6,1,0.0,meters
2025-06-24,2.1,1.78,16.2,15.4,1,0.0,meters
2025-06-25,2.04,1.76,15.2,22.4,1,0.0,meters
2025-06-26,2.18,1.62,23.5,8.3,1,0.0,meters
2025-06-27,2.14,1.78,21.8,25.2,1,0.0,meters
2025-06-28,1.86,1.4,22.6,33.1,1,0.0,meters
2025-06-29,1.94,1.52,28.9,6.9,1,0.0,meters
2025-06-30,1.92,1.56,22.3,4.2,1,0.0,meters
2025-07-01,2.0,1.76,18.9,15.1,1,0.0,meters
2025-07-02,1.98,1.84,19.5,18.4,1,0.0,meters
2025-07-03,1.94,1.62,18.1,15.0,1,0.0,meters
2025-07-04,1.74,1.5,18.2,31.9,1,0.0,meters
2025-07-05,1.82,1.58,19.6,23.0,1,0.0,meters
2025-07-06,1.74,1.48,20.1,14.7,1,0.0,meters
2025-07-07,2.3,1.84,19.5,14.7,1,0.0,meters
2025-07-08,2.04,1.82,25.0,1.6,1,0.0,meters
2025-07-09,2.14,1.8,21.7,1.7,1,0.0,meters
2025-07-10,1.9,1.74,22.1,1.7,1,0.0,meters
2025-07-11,1.56,1.5,16.7,2.8,1,0.0,meters
2025-07-12,1.64,1.3,19.9,7.0,1,0.0,meters
2025-07-13,1.66,1.64,13.4,23.9,1,0.0,meters
2025-07-14,1.58,1.56,13.6,29.4,1,0.0,meters
2025-07-15,1.38,1.32,18.2,4.0,1,0.0,meters
2025-07-16,1.32,1.26,18.1,14.6,1,0.0,meters
2025-07-17,1.26,1.06,19.8,4.1,1,0.0,meters
2025-07-18,1.26,1.22,16.0,2.4,1,0.0,meters
2025-07-19,1.36,1.3,16.4,14.0,1,0.0,meters
2025-07-20,1.46,1.44,13.3,1.7,1,0.0,meters
2025-07-21,1.44,1.36,13.9,2.6,1,0.0,meters
2025-07-22,1.62,1.44,12.4,5.7,1,0.0,meters
2025-07-23,1.84,1.78,12.9,3.4,1,0.0,meters
2025-07-24,1.96,1.8,15.9,26.1,1,0.0,meters
2025-07-25,2.66,2.0,22.0,38.6,1,0.0,meters
2025-07-26,2.86,2.38,25.4,3.4,1,0.0,meters
2025-07-27,2.72,2.38,20.3,1.0,1,0.0,meters
2025-07-28,2.08,1.84,20.8,0.2,1,0.0,meters
2025-07-29,1.74,1.4,17.4,12.7,1,0.0,meters
2025-07-30,1.72,1.28,18.1,10.2,1,0.0,meters
2025-07-31,1.68,1.32,17.3,4.2,1,0.0,meters
2025-08-01,1.7,1.58,16.0,5.9,1,0.0,meters
2025-08-02,1.66,1.58,17.5,2.3,1,0.0,meters
2025-08-03,1.44,1.34,23.7,9.1,1,0.0,meters
2025-08-04,1.42,1.12,20.5,2.0,1,0.0,meters
2025-08-05,1.26,1.1,19.6,5.7,1,0.0,meters
2025-08-06,1.2,1.1,14.6,0.5,1,0.0,meters
2025-08-07,1.68,1.58,17.1,9.5,1,0.0,meters
2025-08-08,2.04,1.78,17.7,15.0,1,0.0,meters
2025-08-09,1.62,1.46,18.2,2.8,1,0.0,meters
2025-08-10,1.52,1.52,20.4,0.2,1,0.0,meters
2025-08-11,1.34,1.26,14.5,10.3,1,0.0,meters
2025-08-12,1.24,1.14,12.2,5.4,1,0.0,meters
2025-08-13,1.7,1.08,18.2,5.8,1,0.0,meters
2025-08-14,2.08,1.78,19.9,6.1,1,0.0,meters
2025-08-15,2.08,1.82,18.4,5.9,1,0.0,meters
2025-08-16,1.62,1.46,17.3,10.8,1,0.0,meters
2025-08-17,1.72,1.38,24.5,6.7,1,0.0,meters
2025-08-18,2.76,2.38,28.6,20.6,1,0.0,meters
2025-08-19,2.76,2.6,23.3,16.1,1,0.0,meters
2025-08-20,2.58,2.34,21.4,3.4,1,0.0,meters
2025-08-21,1.98,1.88,19.2,20.9,1,0.0,meters
2025-08-22,1.76,1.54,20.8,48.2,1,0.0,meters
2025-08-23,1.76,1.38,22.3,36.9,1,0.0,meters
2025-08-24,1.76,1.4,17.7,7.1,1,0.0,meters
2025-08-25,1.52,1.3,11.9,35.8,1,0.0,meters
2025-08-26,1.72,1.64,18.5,8.3,1,0.0,meters
2025-08-27,2.16,1.68,25.6,2.9,1,0.0,meters
2025-08-28,2.24,1.96,26.7,5.6,1,0.0,meters
2025-08-29,2.02,1.74,21.8,5.9,1,0.0,meters
2025-08-30,1.84,1.68,21.4,23.2,1,0.0,meters
2025-08-31,1.68,1.66,10.9,5.2,1,0.0,meters
2025-09-01,1.44,1.44,11.9,0.6,1,0.0,meters
2025-09-02,1.42,1.3,11.3,15.0,1,0.0,meters
2025-09-03,1.84,1.34,23.6,27.0,1,0.0,meters
2025-09-04,1.8,1.62,15.4,17.0,1,0.0,meters
2025-09-05,1.5,1.44,14.9,10.7,1,0.0,meters
2025-09-06,1.22,1.22,13.2,4.4,1,0.0,meters
2025-09-07,1.24,1.16,14.5,0.6,1,0.0,meters
2025-09-08,1.06,0.94,12.7,2.5,1,0.0,meters
2025-09-09,0.98,0.94,13.8,0.9,1,0.0,meters
2025-09-10,1.16,1.04,14.5,5.7,1,0.0,meters
2025-09-11,1.36,1.36,15.2,8.9,1,0.0,meters
2025-09-12,1.34,1.34,15.8,9.6,1,0.0,meters
2025-09-13,1.3,1.18,15.9,12.9,1,0.0,meters
2025-09-14,1.22,1.0,14.7,12.6,1,0.0,meters
2025-09-15,1.38,0.92,18.1,15.2,1,0.0,meters
2025-09-16,1.34,0.92,20.5,7.5,1,0.0,meters
2025-09-17,1.22,1.06,19.3,3.3,1,0.0,meters
2025-09-18,1.16,1.0,14.3,8.3,1,0.0,meters
2025-09-19,1.18,1.12,11.1,7.5,1,0.0,meters
2025-09-20,1.3,1.18,10.8,11.5,1,0.0,meters
2025-09-21,1.24,1.14,7.5,9.4,1,0.0,meters
2025-09-22,1.3,1.22,8.4,7.4,1,0.0,meters
2025-09-23,1.44,1.36,11.5,5.3,1,0.0,meters
2025-09-24,1.54,1.36,10.2,2.8,1,0.0,meters
2025-09-25,1.72,1.54,12.1,0.9,1,0.0,meters
2025-09-26,2.0,1.48,20.9,32.0,1,0.0,meters
2025-09-27,2.46,2.1,25.5,17.9,1,0.0,meters
2025-09-28,2.14,1.9,11.9,13.7,1,0.0,meters
2025-09-29,1.58,1.32,10.7,11.4,1,0.0,meters
2025-09-30,1.08,0.98,10.0,0.0,1,0.0,meters
2025-10-01,1.26,0.88,21.8,11.6,1,0.0,meters
2025-10-02,3.68,2.96,35.6,36.6,1,0.0,meters
2025-10-03,3.0,2.42,35.1,16.0,1,0.0,meters
2025-10-04,2.16,1.86,24.1,8.2,0,0.0,meters
2025-10-05,1.68,1.2,18.9,11.8,1,0.0,meters
2025-10-06,1.32,0.94,9.0,33.1,1,0.0,meters
2025-10-07,1.0,0.92,7.2,6.6,0,0.0,meters
2025-10-08,0.94,0.9,9.2,9.4,0,0.0,meters
2025-10-09,0.94,0.92,8.3,6.9,0,0.0,meters
2025-10-10,1.16,1.16,10.0,7.6,0,0.0,meters
2025-10-11,1.18,1.16,13.3,2.3,0,0.0,meters
2025-10-12,1.04,0.92,18.7,1.6,0,0.0,meters
2025-10-13,0.96,0.84,17.4,0.1,0,0.0,meters
2025-10-14,0.96,0.78,16.6,0.1,0,0.0,meters
2025-10-15,0.92,0.78,14.9,0.0,0,0.0,meters
2025-10-16,1.04,0.98,11.5,0.1,0,0.0,meters
2025-10-17,1.1,1.08,11.5,0.0,0,0.0,meters
2025-10-18,1.08,1.08,17.4,8.4,0,0.0,meters
2025-10-19,0.88,0.86,15.9,8.1,0,0.0,meters
2025-10-20,0.84,0.8,14.4,3.4,0,0.0,meters
2025-10-21,0.8,0.76,16.9,0.2,0,0.0,meters
2025-10-22,0.96,0.68,19.6,0.2,0,0.0,meters
2025-10-23,1.04,0.98,13.4,0.2,0,0.0,meters
2025-10-24,1.04,1.02,14.8,1.0,0,0.0,meters
2025-10-25,0.92,0.8,12.2,3.3,0,0.0,meters
2025-10-26,1.1,0.86,16.5,0.0,0,0.0,meters
2025-10-27,2.12,1.96,20.7,5.7,0,0.0,meters
2025-10-28,2.38,2.0,23.9,45.6,1,0.0,meters
2025-10-29,2.34,2.04,21.1,22.3,1,0.0,meters
2025-10-30,1.9,1.66,21.9,3.4,0,0.0,meters
2025-10-31,1.34,1.08,16.5,0.2,0,0.0,meters
2025-11-01,1.1,0.9,11.0,2.6,0,0.0,meters
2025-11-02,0.94,0.92,12.8,3.6,0,0.0,meters
2025-11-03,0.98,0.96,11.1,0.2,0,0.0,meters
2025-11-04,0.92,0.82,14.4,0.0,0,0.0,meters
2025-11-05,0.84,0.84,11.4,0.0,0,0.0,meters
2025-11-06,0.98,0.84,10.3,0.0,0,0.0,meters
2025-11-07,1.0,0.9,15.6,0.1,0,0.0,meters
2025-11-08,1.22,1.1,17.4,0.0,0,0.0,meters
2025-11-09,1.18,1.08,11.4,0.0,0,0.0,meters
2025-11-10,1.02,0.94,12.9,0.0,0,0.0,meters
2025-11-11,0.92,0.88,8.8,0.0,0,0.0,meters
2025-11-12,0.78,0.76,12.0,0.0,0,0.0,meters
2025-11-13,0.72,0.6,16.1,0.0,0,0.0,meters
2025-11-14,0.7,0.56,14.1,0.0,0,0.0,meters
2025-11-15,0.7,0.54,15.5,0.0,0,0.0,meters
2025-11-16,0.74,0.52,14.5,0.0,0,0.0,meters
2025-11-17,0.9,0.82,13.3,0.0,0,0.0,meters
2025-11-18,0.88,0.82,11.4,0.0,0,0.0,meters
2025-11-19,0.82,0.7,13.2,0.0,0,0.0,meters
2025-11-20,0.92,0.66,15.7,0.0,0,0.0,meters
2025-11-21,0.8,0.54,15.8,0.0,0,0.0,meters
2025-11-22,0.72,0.48,12.1,0.0,0,0.0,meters
2025-11-23,0.78,0.68,14.1,0.0,0,0.0,meters
2025-11-24,0.8,0.68,15.8,0.0,0,0.0,meters
2025-11-25,0.8,0.58,14.5,0.0,0,0.0,meters
2025-11-26,0.8,0.52,18.0,0.0,0,0.0,meters
2025-11-27,0.66,0.46,14.3,0.0,0,0.0,meters
2025-11-28,0.78,0.58,15.4,0.0,0,0.0,meters
2025-11-29,0.82,0.62,16.9,0.0,0,0.0,meters
2025-11-30,0.78,0.66,14.8,0.0,0,0.0,meters
2025-12-01,0.76,0.7,13.6,0.0,0,0.0,meters
2025-12-02,0.72,0.66,15.9,0.0,0,0.0,meters
2025-12-03,0.8,0.7,14.6,0.0,0,0.0,meters
2025-12-04,0.86,0.68,17.1,0.0,0,0.0,meters
2025-12-05,1.02,0.7,18.9,0.0,0,0.0,meters
2025-12-06,0.8,0.58,15.8,0.0,0,0.0,meters
2025-12-07,0.7,0.5,12.5,0.0,0,0.0,meters
2025-12-08,0.58,0.5,10.5,0.0,0,0.0,meters
2025-12-09,0.66,0.48,15.5,0.0,0,0.0,meters
2025-12-10,0.66,0.52,13.5,0.0,0,0.0,meters
2025-12-11,0.66,0.54,10.5,0.0,0,0.0,meters
2025-12-12,0.56,0.48,10.1,0.0,0,0.0,meters
2025-12-13,0.52,0.46,14.8,0.0,0,0.0,meters
2025-12-14,0.52,0.48,14.4,0.0,0,0.0,meters
2025-12-15,0.56,0.52,11.8,0.0,0,0.0,meters
2025-12-16,0.54,0.5,9.5,0.0,0,0.0,meters
2025-12-17,0.5,0.48,11.0,0.0,0,0.0,meters
2025-12-18,0.6,0.5,9.9,0.0,0,0.0,meters
2025-12-19,0.62,0.56,11.7,0.0,0,0.0,meters
2025-12-20,0.68,0.6,10.4,0.0,0,0.0,meters
2025-12-21,0.66,0.58,11.6,0.0,0,0.0,meters
2025-12-22,0.76,0.64,13.1,0.0,0,0.0,meters
2025-12-23,0.72,0.7,12.1,0.0,0,0.0,meters
2025-12-24,0.72,0.64,14.0,0.0,0,0.0,meters
2025-12-25,0.72,0.56,13.8,0.0,0,0.0,meters
2025-12-26,0.68,0.56,11.9,0.0,0,0.0,meters
2025-12-27,0.66,0.58,10.7,0.0,0,0.0,meters
2025-12-28,0.72,0.62,12.7,0.0,0,0.0,meters
2025-12-29,0.64,0.56,13.2,0.0,0,0.0,meters
2025-12-30,0.66,0.6,12.5,0.0,0,0.0,meters
